,User,Tweets,Subjectivity,Polarity,Analysis
2821,DuryodhanPande4,": AGNIPATH SCHEME
IEC materials distribution by youth volunteers of NYK BARGARH to sensitize the youth on benefits of agnipat…",0.0,0.0,Neutral
2822,DuryodhanPande4,": *AGNIPATH SCHEME*
IEC Materials distribution by youth volunteers of NYK BARGARH to sensitize the youth on benefits of A…",0.0,0.0,Neutral
2823,DuryodhanPande4,": *AGNIPATH SCHEME*
IEC Materials distribution by youth volunteers of NYK BARGARH to sensitize the youth on benefits of…",0.0,0.0,Neutral
2824,jagadis18875295,"*AGNIPATH SCHEME*
IEC Materials distribution by youth volunteers of NYK BARGARH to sensitize the youth on benefits of Agnipath Scheme 
NYK BARGARH, ODISHA 
Village - LEBIDI 
Block - SOHELA
District - Bargarh
AgnipathScheme 
AgnipathRecruitmentScheme 
Agniveer
Nyksindia ",0.0,0.0,Neutral
2825,DekaBarasha9,": AgnipathRecruitmentScheme 

Nari Shakti for a Sashakt Sena!

A total of 20,499 women applicants have registered for the Agn…",0.75,0.0,Neutral
2826,PikunSahu9,": *AGNIPATH SCHEME*
IEC Materials distribution by youth volunteers of NYK BARGARH to sensitize the youth on benefits of A…",0.0,0.0,Neutral
2827,PikunSahu9,": AGNIPATH SCHEME
IEC materials distribution by youth volunteers of NYK BARGARH to sensitize the youth on benefits of agnipat…",0.0,0.0,Neutral
2828,PikunSahu9,"AGNIPATH SCHEME
IEC materials distribution by youth volunteers of NYK BARGARH to sensitize the youth on benefits of agnipath scheme NYK BARGARH, ODISHA
VILLLAGE-LEBIDI
BLOCK-SOHELA
DISTRICT-BARGARH
agnipathscheme
AgnipathRecruitmentScheme 
Agniveer ",0.0,0.0,Neutral
2829,MALIMOHAN84,: Agniveer scheme is an opportunity for Kashmiri youth to serve the nation &amp; also secure their future for rest of life…,0.3625,0.2,Positive
2830,PikunSahu9,": *AGNIPATH SCHEME*
IEC Materials distribution by youth volunteers of NYK BARGARH to sensitize the youth on benefits of Agnip…",0.0,0.0,Neutral
2831,irfana27501022,"IndianArmy NausheraBrigade organised centralised Agniveer registration for the aspiring youth from the nearby villages at e-suvidha kendra,Jhangar Base  .
AzadikaAmritMahotsav
AceOfSpadesDivision
ProDefenceJammu
WhiteKnightCorps

_IA
Agniveer ",1.0,-0.8,Negative
2832,BabarAz47769267,"_dgar: ASSAM RIFLES ASSISTS YOUTH IN REGISTRATION FOR AGNIPATH SCHEME 
Moreh Battalion of AssamRifles, on 20 Jul, in collabora…",0.0,0.0,Neutral
2833,Jkalertscom,"Indian Navy Agniveer online form for 200 posts.
Read more 
indianNavy agniveer",0.5,0.5,Positive
2834,KoraputNyk,"AGNIPATH SCHEME
IEC materials distribution by youth volunteer of Koraput block, NYK KORAPUT to sensitize the youth on benefits of Agnipath scheme
AgnipathScheme 
AgnipathRecruitmentScheme Agniveer 
    _Odisha ",0.0,0.0,Neutral
2835,MalkitS86381153,: Agniveer scheme is an opportunity for Kashmiri youth to serve the nation &amp; also secure their future for rest of life…,0.3625,0.2,Positive
2836,pa9294800,": AgnipathRecruitmentScheme 

Nari Shakti for a Sashakt Sena!

A total of 20,499 women applicants have registered for t…",0.75,0.0,Neutral
2837,Bhausaheb2531,": Join as an Agniveer in the IndianArmy and make the foundation of your bright future.

Now Registration for rallies in Septembe…",0.46249999999999997,0.35000000000000003,Positive
2838,Bhausaheb2531,": Don’t miss the opportunity
Join IndianArmy as Agniveer
Log in to  to register.

MondayMotivation
Bhar…",0.0,0.0,Neutral
2839,s10boyal,"_Vizag: IndianNavy received 3,03,328 applications, including 20,449 from women for Agniveer at 10+2 Level. 
Last date for applicat…",0.06666666666666667,0.0,Neutral
2840,Bhausaheb2531,": Special Registration Camp was organised for Agneepath Scheme by IndianArmy at Sogam.
Agneepath
Agniveer
Kashmir
Prosp…",0.5714285714285714,0.35714285714285715,Positive
2841,PRO_Vizag,"IndianNavy received 3,03,328 applications, including 20,449 from women for Agniveer at 10+2 Level. 
Last date for application is 24 July. 
Registration for Agniveer in IndianNavy at class 10th level will open on 25 July. There are 3,000 vacancies in current recruitment cycle ",0.32222222222222224,0.0,Neutral
2842,WahaGuru7,":  We support agnipath scheme
agnipathscheme
agniveer
airncc
HQDGNCC ",0.0,0.0,Neutral
2843,sahutiki03,"*AGNIPATH SCHEME*
IEC Materials distribution by youth volunteers of NYK BARGARH to sensitize the youth on benefits of Agnipath Scheme 
NYK BARGARH, ODISHA 
Village - LEBIDI 
Block - SOHELA
District - Bargarh
AgnipathScheme 
AgnipathRecruitmentScheme 
Agniveer
Nyksindia ",0.0,0.0,Neutral
2844,IN_GNA,": AgnipathRecruitmentScheme

A total of 3,03,328 applications received so far for joining as an Agniveer in IndianNavy.…",0.875,0.05,Positive
2845,DefPROMumbai,"AgnipathRecruitmentScheme

A total of 3,03,328 applications received so far for joining as an Agniveer in IndianNavy.

The registration process is still in progress! Log on to  

    ",0.875,0.0625,Positive
2846,AlizaMa11084723," We support agnipath scheme
agnipathscheme
agniveer
airncc
HQDGNCC ",0.0,0.0,Neutral
2847,Tri_Service,": AgnipathRecruitmentScheme 

Nari Shakti for a Sashakt Sena!

A total of 20,499 women applicants have registered for t…",0.75,0.0,Neutral
2848,Tri_Service,"_Vizag: AgnipathRecruitmentScheme 

Narishakti for a Sashakt Sena!

A total of 20,499 women applicants have registered for the Ag…",0.75,0.0,Neutral
2849,Tri_Service,": AgnipathRecruitmentScheme 

Nari Shakti for a Sashakt Sena!

A total of 20,499 women applicants have registered for the Agn…",0.75,0.0,Neutral
2850,NAVYESM,": AgnipathRecruitmentScheme 

Nari Shakti for a Sashakt Sena!

A total of 20,499 women applicants have registered for t…",0.75,0.0,Neutral
2851,Sukhdev43133885,"_dgar: ASSAM RIFLES ASSISTS YOUTH IN REGISTRATION FOR AGNIPATH SCHEME 
Moreh Battalion of AssamRifles, on 20 Jul, in collabora…",0.0,0.0,Neutral
2852,DeepakNyks,": It is revolutionary intiative for our future Soldiers. 

Agnipath scheme. IndiaWithAgniveer Agniveer

…",0.125,0.0,Neutral
2853,DeepakNyks,"It is revolutionary intiative for our future Soldiers. 

Agnipath scheme. IndiaWithAgniveer Agniveer

_India






 ",0.125,0.0,Neutral
2854,VikashK78823340,: Be an Agniveer and serve the Nation through Agnipath Scheme.…,0.0,0.0,Neutral
2855,VikashK78823340,: Agniveer scheme is an opportunity for Kashmiri youth to serve the nation &amp; also secure their future for rest of life…,0.3625,0.2,Positive
2856,BarihaTulsiram,": *AGNIPATH SCHEME*
IEC Materials distribution by youth volunteers of NYK BARGARH to sensitize the youth on benefits of A…",0.0,0.0,Neutral
2857,BarihaTulsiram,"*AGNIPATH SCHEME*
IEC Materials distribution by youth volunteers of NYK BARGARH to sensitize the youth on benefits of Agnipath Scheme 
NYK BARGARH, ODISHA 
Village - LEBIDI 
Block - SOHELA
District - Bargarh
AgnipathScheme 
AgnipathRecruitmentScheme 
Agniveer
 ",0.0,0.0,Neutral
2858,_AmitDutta,": AgnipathRecruitmentScheme 

Nari Shakti for a Sashakt Sena!

A total of 20,499 women applicants have registered for t…",0.75,0.0,Neutral
2859,DefenceDirect,"A total of 20,499 women applicants have registered for the Agniveer SSR entry of the IndianNavy. ",0.75,0.0,Neutral
2860,ProAssam,"AgnipathRecruitmentScheme 

Nari Shakti for a Sashakt Sena!

A total of 20,499 women applicants have registered for the Agniveer SSR entry.  ",0.75,0.0,Neutral
2861,modfarooque, in his original form ... Keep it up Bro  Agniveer,0.75,0.375,Positive
2862,PRO_Vizag,"AgnipathRecruitmentScheme 

Narishakti for a Sashakt Sena!

A total of 20,499 women applicants have registered for the Agniveer SSR entry of the IndianNavy

 

 ",0.75,0.0,Neutral
2863,SanjayR32139500,": Don’t miss the opportunity
Join IndianArmy as Agniveer
Log in to  to register.

MondayMotivation
Bhar…",0.0,0.0,Neutral
2864,SpokespersonMoD,"AgnipathRecruitmentScheme 

Nari Shakti for a Sashakt Sena!

A total of 20,499 women applicants have registered for the Agniveer SSR entry. ",0.75,0.0,Neutral
2865,EdutechLts,"Join Indian Armed Forces
NDA-NA Exam Prep LTS Edutech Competitive Exams Prep Coaching at Navi Mumbai
NDA Agnipath Agniveer AgnipathRecruitmentScheme ndaexam
Kopar Khairane - Navi Mumbai ",0.0,0.0,Neutral
2866,chakiribakiri,"Agniveer SSR date extended.

agniveer AgniveerDateExtended ChakiriBakiri ",0.0,0.0,Neutral
2867,hitesh_thakkar3,": IndianNavy received 3,03,328 applications, including 20,449 from women for Agniveer at 10+2 Level. Last date for app…",0.06666666666666667,0.0,Neutral
2868,Ssaman05697435,: Air Force (Agniveer Vayu) Admit Card will be released by 23 July 2022. You can check and download admit card from the…,0.0,0.0,Neutral
2869,Ssaman05697435,: Air Force (Agniveer Vayu) Admit Card will be released by 23 July 2022. You can check and download admit card from the b…,0.0,0.0,Neutral
2870,Pluto_481298,"IndianArmy NausheraBrigade organised centralised Agniveer registration for the aspiring youth from the nearby villages at e-suvidha kendra, Jhangar Base(J&amp;K). TejRan





 ",0.0,0.0,Neutral
2871,HarshikaSinha7,"@_Library_2am: NEETUG2022 
NEETPG2022 
JEEMains 
UPSC 
Agniveer 
SSC 
All aspirants are liars &amp; make excuses

Only this two NETA a…",1.0,0.0,Neutral
2872,HarshikaSinha7,"_soumya: JEEMain2022ExtraAttempt JEEMains2022 
fill this form if you missed the 1st attempt Assam Agniveer",0.0,0.0,Neutral
2873,N13Ashok,": Welcome to Agneepath yojana 

Don’t miss the opportunity

Join IndianArmy as Agniveer

Log in to ",0.9,0.8,Positive
2874,Surinde83663269,: A Motivational Talk on the benefits and nuances of AgnipathScheme delivered to NCC cadets of Border areas at NCC camp…,0.0,0.0,Neutral
2875,TalibHu88380634,: A Motivational Talk on the benefits and nuances of AgnipathScheme delivered to NCC cadets of Border areas at NCC camp…,0.0,0.0,Neutral
2876,RituYad33709088,": offer! offer! offer!
An offer to serve the nation!
Grab An ocean of opportunity Join Indian Navy as Agniveer 
Kindly note -…",0.9,0.6,Positive
2877,BIHARIS67527302,"_dgar: ASSAM RIFLES ASSISTS YOUTH IN REGISTRATION FOR AGNIPATH SCHEME 
Moreh Battalion of AssamRifles, on 20 Jul, in collabora…",0.0,0.0,Neutral
2878,SarkariUjala,"✅Indian Airforce Agniveer Admit Card 2022 -Out✅
SarkariUjala Agniveer
Download Admit Card-:
 ",0.0,0.0,Neutral
2879,VaadeD,_panjal: IndianArmyPeoplesArmy AgnipathScheme   20% Agniveers in Indian Navy will be women: Agnipath Scheme MNETApologizeToBTOB …,0.0,0.0,Neutral
2880,VaadeD,"_panjal: Hurry !! Don't miss this opportunity ApplyNow for AgnipathScheme.
Agniveer ShiningJK
MissionYouthJK
ShriAmarnathYatra…",0.0,0.0,Neutral
2881,VaadeD,"_panjal: AgnipathRecruitmentScheme 
Be an Agniveer, serve the nation🇮🇳
Online application for 

 for the year 2022 star…",0.0,0.0,Neutral
2882,VaadeD,_panjal: Musharraf offers sustained talks: Handshake with Vajpayee charms Saarc MONEY AEWDynamite IndianArmyPeoplesArmy AzadiKaA…,0.0,0.1,Positive
2883,VaadeD,_panjal: AgnipathScheme INDIAN ARMY helping the youth in j&amp;k rajouri budhal in physical training for the selection  agnipath scheme…,0.14285714285714285,0.0,Neutral
2884,VaadeD,_panjal: Army organizes self defence training for girl students in Agniveer IndianArmyPeoplesArmy supermoon womenempowerment Qu…,0.0,0.0,Neutral
2885,VaadeD,"_panjal: Special Registration Camp was organised for Agneepath Scheme by IndianArmy at Sogam.

Agneepath
Agniveer
Kashmir
Prosp…",0.5714285714285714,0.35714285714285715,Positive
2886,VaadeD,_panjal: IndianArmy  conduction Pre Recruitment Training for the Local Youth under AGNIPATH SCHEME at Hubi. Army aspirants attendin…,0.0,0.0,Neutral
2887,VaadeD,_panjal: Recruitment of Agniveer .. AgnipathScheme Agniveer Agnipath fridaymorning Quito ,0.0,0.0,Neutral
2888,VaadeD,_panjal: Army Launches Op Shiva After Warnings of Terror Attack for Amarnath Yatra IndianArmyPeoplesArmy ShriAmarnathJiYatra2022 …,0.0,0.0,Neutral
2889,AbMajee11041859,: A Motivational Talk on the benefits and nuances of AgnipathScheme delivered to NCC cadets of Border areas at NCC camp…,0.0,0.0,Neutral
2890,VaadeD,"_panjal: AgnipathScheme The Indian Army, Navy, Air force are organising young soldiers through this Agniveer, Agnipath scheme 2022.…",0.4,0.1,Positive
2891,VaadeD,_panjal: IndianArmyPeoplesArmy   conduction Pre Recruitment Training for the Local Youth under AGNIPATH SCHEME at Luni Dharman. Arm…,0.0,0.0,Neutral
2892,VaadeD,_panjal: IndianArmy organised an awareness program for locals and youth on AgnipathScheme and brought clarity on selection and e…,0.0,0.0,Neutral
2893,VaadeD,"_panjal: Serving the nation with pride &amp; honour - become an Agniveer!!

For more information, visit the nearest CSC Centre Now!!
C…",0.5,0.78125,Positive
2894,VaadeD,"_panjal: Agneepath scheme among the youth of the country
Will strengthen the spirit of patriotism
Well my India is beautiful
But thi…",1.0,0.85,Positive
2895,VaadeD,_panjal: IndianArmy NausheraBrigade organised centralised Agniveer registration for the aspiring youth from the nearby villages a…,0.0,0.0,Neutral
2896,WebDaanav,"When you don't get what you are after! 
Agnipath Agniveer AgnipathScheme AgnipathProtests ",0.0,0.0,Neutral
2897,ssjoshi4,: IEC Materials distribution by youth volunteers to sensitize the youth on benefits of AgnipathScheme campaign at Kalimela.…,0.0,0.0,Neutral
2898,aaliayub9,"IndianArmy NausheraBrigade organised centralised Agniveer registration for the aspiring youth from the nearby villages at e-suvidha kendra, Jhangar Base(J&amp;K).
AmritMahotsav 
AgnipathScheme hslotcologne IndianArmy ARMYSelcaDay SaturdayMotivation WIvIND ViralVideo ",0.0,0.0,Neutral
2900,Vishal38469199,": IndianNavy received 3,03,328 applications, including 20,449 from women for Agniveer at 10+2 Level. Last date for app…",0.06666666666666667,0.0,Neutral
2901,VijayKu76113906,: A Motivational Talk on the benefits and nuances of AgnipathScheme delivered to NCC cadets of Border areas at NCC camp…,0.0,0.0,Neutral
2902,magusjobs,Indian Navy Recruitment 2022 – 200 Vacancy of AGNIVEER (Matric Recruit) Agniveer IndianArmy AllIndiaJobs ,0.0,0.0,Neutral
2903,Umran33105752,": Don’t miss the opportunity
Join IndianArmy as Agniveer
Log in to  to register.

MondayMotivation
Bhar…",0.0,0.0,Neutral
2904,Umran33105752,": Join as an Agniveer in the IndianArmy and make the foundation of your bright future.

Now Registration for rallies in Septembe…",0.46249999999999997,0.35000000000000003,Positive
2905,MohdAsl82607209,: A Motivational Talk on the benefits and nuances of AgnipathScheme delivered to NCC cadets of Border areas at NCC camp…,0.0,0.0,Neutral
2906,legallyNeutral,Amount of pressure and emotional distance from family is a challenge for Soldiers. Even Agniveer will face the same ,0.3875,0.0,Neutral
2907,SuchenduK, Yes. Someone who made Agniveer a failure 🧐. Because thise who commit disasters know the root cause themselves and hence need to be elivated to higher post. I think thats what all departments do.,0.4,-0.033333333333333354,Negative
2908,PROdefprayagraj,": IndianNavy received 3,03,328 applications, including 20,449 from women for Agniveer at 10+2 Level. Last date for app…",0.06666666666666667,0.0,Neutral
2909,AnkitaDas955650,"_sagar _sagar 
_sagar 
Agniveer 
Agnipath 
AgnipathScheme 
BharatkeAgniveer
agniveerRecruitmentScheme  
       Its a good schemefor the mordenization of Army
 Name:CDT ANKITA DAS
7(O)BN NCC,BHADRAK

_sagar 
 
 
",0.6000000000000001,0.7,Positive
2910,Mohdshakil1987,_panjal: IndianArmy NausheraBrigade organised centralised Agniveer registration for the aspiring youth from the nearby villages a…,0.0,0.0,Neutral
2911,vershaTrivedi,": Date Extended..... 
SSR Agniveer Online Form 2022
Agniveer agniveerrecruitment2022
",0.0,0.0,Neutral
2912,Bashirmalang786,_panjal: IndianArmy NausheraBrigade organised centralised Agniveer registration for the aspiring youth from the nearby villages a…,0.0,0.0,Neutral
2913,BforBlogs,"Date Extended..... 
SSR Agniveer Online Form 2022
Agniveer agniveerrecruitment2022
",0.0,0.0,Neutral
2914,MukeshJ07446573,@_PariharD: _MCC      _ias _India _India …,0.0,0.0,Neutral
2915,NAVYESM,": IndianNavy received 3,03,328 applications, including 20,449 from women for Agniveer at 10+2 Level. Last date for app…",0.06666666666666667,0.0,Neutral
2916,khansalmon391,"IndianArmy NausheraBrigade organised centralised Agniveer registration for the aspiring youth from the nearby villages at e-suvidha kendra, Jhangar Base(J&amp;K). TejRan





 ",0.0,0.0,Neutral
